origin_id,canonical_name,aliases,geo_type,parent_path,hierarchy_path,source_section,source_line,mapping_status,coordinate_status,coordinate_eligible,in_total_master,in_human_summary,in_existing_origin_master,conflict_flags,source_reference,notes
OMR-1F594ED792,拉马冲,,待人工判定,曲水镇/拉珠村,曲水镇/拉珠村/拉马冲,普洱｜江城,1864,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1864,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-43204599E6,芭蕉林箐,,待人工判定,曲水镇/拉珠村/拉马冲,曲水镇/拉珠村/拉马冲/芭蕉林箐,普洱｜江城,1865,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1865,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-2F892FF3C3,大尖山等,,mountain,曲水镇/拉珠村/拉马冲,曲水镇/拉珠村/拉马冲/大尖山等,普洱｜江城,1866,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1866,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：WILD_TEA / EXCLUDED。
OMR-B757E6BAD2,曼老街村,,natural_village,康平镇,康平镇/曼老街村,普洱｜江城,1892,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1892,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-2EF2EB0589,曼老街古茶山,,tea_area,康平镇/曼老街村,康平镇/曼老街村/曼老街古茶山,普洱｜江城,1893,需人工确认,HOLD,false,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1893,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD。
OMR-54FED0A576,黄草坝知青茶园,,microplot,康平镇/曼老街村,康平镇/曼老街村/黄草坝知青茶园,普洱｜江城,1894,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1894,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：MODERN。
OMR-BF3D15EA4F,江城农场有机茶园,,microplot,康平镇/曼老街村,康平镇/曼老街村/江城农场有机茶园,普洱｜江城,1895,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1895,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：MODERN。
OMR-0DF5AACC44,曼滩村,,natural_village,整董镇,整董镇/曼滩村,普洱｜江城,1902,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1902,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-9A2086B301,上牛圈村民小组,,village_group,整董镇/曼滩村,整董镇/曼滩村/上牛圈村民小组,普洱｜江城,1903,需人工确认,HOLD,false,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1903,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD / VERY HIGH。
OMR-ED5867DD51,苦竹山,,mountain,景谷镇,景谷镇/苦竹山,普洱｜景谷,1934,可自动填充,HOLD,false,yes,no,yes,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1934,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD / HIGH。
OMR-A59B5E1262,九台坡,,待人工判定,景谷镇,景谷镇/九台坡,普洱｜景谷,1935,需人工确认,HOLD,false,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1935,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD / HIGH。
OMR-0F5F34D133,早荞地,,待人工判定,景谷镇,景谷镇/早荞地,普洱｜景谷,1936,需人工确认,HOLD,false,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1936,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD / VERY HIGH。
OMR-5B91BFBAA7,看马箐,,待人工判定,景谷镇,景谷镇/看马箐,普洱｜景谷,1937,需人工确认,HOLD,false,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1937,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD。
OMR-CF2DF6C551,塘防山,,mountain,景谷镇,景谷镇/塘防山,普洱｜景谷,1938,需人工确认,HOLD,false,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1938,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD。
OMR-4331AB9172,黑树林,,待人工判定,景谷镇,景谷镇/黑树林,普洱｜景谷,1939,需人工确认,HOLD,false,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1939,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD。
OMR-A0F2F49AB6,文山顶 / 大石寺体系,,mountain,景谷镇,景谷镇/文山顶 / 大石寺体系,普洱｜景谷,1940,需人工确认,HOLD,false,no,no,no,compound_or_alias_name|raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1940,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD。
OMR-1A3E63D53F,大村村,,natural_village,民乐镇,民乐镇/大村村,普洱｜景谷,1947,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1947,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-175C4BC833,秧塔村民小组,,village_group,民乐镇/大村村,民乐镇/大村村/秧塔村民小组,普洱｜景谷,1948,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1948,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-95260EF9FF,秧塔大白茶古树,,待人工判定,民乐镇/大村村/秧塔村民小组,民乐镇/大村村/秧塔村民小组/秧塔大白茶古树,普洱｜景谷,1949,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1949,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-DF50BAFDFE,晒青样,,待人工判定,民乐镇/大村村/秧塔村民小组/秧塔大白茶古树,民乐镇/大村村/秧塔村民小组/秧塔大白茶古树/晒青样,普洱｜景谷,1950,需人工确认,PROVISIONAL,true,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1950,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：PROVISIONAL C+。
OMR-EB1F57FFBA,黄草坝村,,natural_village,正兴镇,正兴镇/黄草坝村,普洱｜景谷,1959,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1959,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-1488D2C595,栽培古茶体系,,待人工判定,正兴镇/黄草坝村,正兴镇/黄草坝村/栽培古茶体系,普洱｜景谷,1960,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,same_name_multiple_paths,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1960,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-58B5905F23,大尖山,,mountain,正兴镇/黄草坝村/栽培古茶体系,正兴镇/黄草坝村/栽培古茶体系/大尖山,普洱｜景谷,1961,需人工确认,PROVISIONAL,true,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1961,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：PROVISIONAL C。
OMR-24BBDF97DF,野生茶树群落,,待人工判定,正兴镇/黄草坝村,正兴镇/黄草坝村/野生茶树群落,普洱｜景谷,1962,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1962,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：EXCLUDED。
OMR-CE43B84258,联合龙塘古茶山,,tea_area,威远镇,威远镇/联合龙塘古茶山,普洱｜景谷,1969,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1969,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：historical parent。
OMR-E2C35079A7,酸枣树茶区,,county,威远镇/联合龙塘古茶山,威远镇/联合龙塘古茶山/酸枣树茶区,普洱｜景谷,1970,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1970,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：modern parent。
OMR-789F2CC00B,联合子区,,county,威远镇/联合龙塘古茶山/酸枣树茶区,威远镇/联合龙塘古茶山/酸枣树茶区/联合子区,普洱｜景谷,1971,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1971,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-459A79490C,龙塘子区,,county,威远镇/联合龙塘古茶山/酸枣树茶区,威远镇/联合龙塘古茶山/酸枣树茶区/龙塘子区,普洱｜景谷,1972,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1972,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-FF4E1B7A44,枣香坡,,待人工判定,威远镇/联合龙塘古茶山/酸枣树茶区,威远镇/联合龙塘古茶山/酸枣树茶区/枣香坡,普洱｜景谷,1973,需人工确认,HOLD,false,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1973,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD / HIGH。
OMR-2026F256A1,上寨村,,natural_village,碧安乡,碧安乡/上寨村,普洱｜景谷,1980,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1980,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-0327B6DC11,勐主大山古茶园,,microplot,碧安乡/上寨村,碧安乡/上寨村/勐主大山古茶园,普洱｜景谷,1981,需人工确认,HOLD,false,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1981,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD。
OMR-112B1F45CA,文折村,,natural_village,凤山镇,凤山镇/文折村,普洱｜景谷,1990,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1990,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-87D6EB66AE,钉耙山古茶园,,microplot,凤山镇/文折村,凤山镇/文折村/钉耙山古茶园,普洱｜景谷,1991,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1991,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：material-variable parent。
OMR-0E0D22C24E,小叶猫耳朵,,待人工判定,凤山镇/文折村/钉耙山古茶园,凤山镇/文折村/钉耙山古茶园/小叶猫耳朵,普洱｜景谷,1992,需人工确认,PROVISIONAL,true,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:1992,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：PROVISIONAL C+。
OMR-A453B13B14,富东体系,,待人工判定,广义邦崴茶区 / 茶圈           [regional tea geography],广义邦崴茶区 / 茶圈           [regional tea geography]/富东体系,普洱｜澜沧,2007,需人工确认,HIERARCHY_ONLY,unassessed,no,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2007,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-BBF49813CE,富东邦崴古茶山,,tea_area,广义邦崴茶区 / 茶圈           [regional tea geography]/富东体系,广义邦崴茶区 / 茶圈           [regional tea geography]/富东体系/富东邦崴古茶山,普洱｜澜沧,2008,需人工确认,HIERARCHY_ONLY,unassessed,yes,yes,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2008,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：historical parent。
OMR-249A9E1016,邦崴村,,natural_village,广义邦崴茶区 / 茶圈           [regional tea geography]/富东体系/富东邦崴古茶山,广义邦崴茶区 / 茶圈           [regional tea geography]/富东体系/富东邦崴古茶山/邦崴村,普洱｜澜沧,2009,需人工确认,HOLD,false,yes,yes,no,same_name_multiple_paths|raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2009,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD / core。
OMR-309BB65BF9,小坝村,,natural_village,广义邦崴茶区 / 茶圈           [regional tea geography]/富东体系/富东邦崴古茶山,广义邦崴茶区 / 茶圈           [regional tea geography]/富东体系/富东邦崴古茶山/小坝村,普洱｜澜沧,2010,需人工确认,HIERARCHY_ONLY,unassessed,yes,no,no,,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2010,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。
OMR-B9AA8A7206,大平掌组,,village_group,广义邦崴茶区 / 茶圈           [regional tea geography]/富东体系/富东邦崴古茶山/小坝村,广义邦崴茶区 / 茶圈           [regional tea geography]/富东体系/富东邦崴古茶山/小坝村/大平掌组,普洱｜澜沧,2011,需人工确认,HOLD,false,yes,no,no,raw_status_hint,00_Inbox/生普产区微产区层级_origin_microregion_全量版_v5_2026-08-17.md:2011,层级工作表节点；不等于购买批次原料已验证；不因本表存在而自动填充 origin_*。 原文标记：HOLD / VERY HIGH。
